account_id,txn_count_7d,volume_7d,txn_count_30d,volume_30d,total_count_180d,total_volume_180d,unique_counterparties_30d,last_active_ts,avg_monthly_count,avg_monthly_volume,dormancy_days
ACC_00249,3,64795.74,9,958833.2000000001,33,3304737.6599999997,9,2026-06-03T04:28:03,5.5,550789.61,1
ACC_00250,4,69638.28,13,143841.44,38,2377235.68,13,2026-06-18T12:46:05,6.33,396205.95,0
ACC_00251,5,792125.55,16,1091473.1400000001,46,6373265.96,16,2026-05-31T16:34:35,7.67,1062210.99,2
ACC_00252,4,72328.0,12,3514823.9699999997,33,5514458.98,12,2026-06-11T11:55:34,5.5,919076.5,0
ACC_00253,1,3374.26,9,711488.95,38,2342654.66,9,2026-06-25T20:07:17,6.33,390442.44,3
ACC_00254,3,164860.05,13,916072.7100000001,43,2015235.8,13,2026-06-29T02:16:27,7.17,335872.63,0
ACC_00255,3,8256.26,9,324819.52,42,3677740.41,9,2026-06-28T17:34:33,7.0,612956.74,0
ACC_00256,4,124625.28,16,744545.66,43,4777946.38,16,2026-06-25T13:46:28,7.17,796324.4,3
ACC_00257,8,230093.08000000002,18,413214.39,62,5563247.37,18,2026-06-28T10:26:43,10.33,927207.9,0
ACC_00258,4,44844.72,13,469313.11,49,1616677.1,13,2026-06-21T08:15:10,8.17,269446.18,1
ACC_00259,2,2887.22,9,96882.25,31,978193.62,9,2026-06-03T03:34:12,5.17,163032.27,0
ACC_00260,1,36165.76,9,719943.05,40,3696247.8400000003,9,2026-06-24T19:11:30,6.67,616041.31,0
ACC_00261,6,67192.25,14,665107.1,44,4908483.18,14,2026-06-10T13:32:44,7.33,818080.53,1
ACC_00262,7,2172249.92,21,2533724.14,46,6042121.77,21,2026-06-28T21:54:36,7.67,1007020.3,0
ACC_00263,3,1122043.74,3,1122043.74,3,1122043.74,3,2026-06-01T20:29:12,0.5,187007.29,0
ACC_00264,1,2596.39,11,218541.87,36,1980910.95,11,2026-06-03T19:56:45,6.0,330151.82,5
ACC_00265,2,10986.75,12,598844.7000000001,42,2237843.42,12,2026-06-27T10:37:34,7.0,372973.9,1
ACC_00266,3,3054.8,8,865250.69,42,4231971.64,8,2026-06-27T23:40:02,7.0,705328.61,1
ACC_00267,4,252837.56999999998,14,1298303.79,36,2166720.17,14,2026-06-28T22:41:47,6.0,361120.03,0
ACC_00268,2,42034.020000000004,13,176694.91,35,552252.29,13,2026-05-24T07:43:42,5.83,92042.05,2
ACC_00269,30,1720871.14,50,2675931.45,50,2675931.45,50,2026-06-28T17:51:00,8.33,445988.58,0
ACC_00270,1,4788.08,16,570486.4500000001,41,2259290.31,16,2026-06-22T03:23:58,6.83,376548.38,6
ACC_00271,5,253602.38,22,947218.3600000001,52,1701168.93,22,2026-06-28T13:13:41,8.67,283528.15,0
ACC_00272,4,63269.01,14,604040.53,45,4619412.56,14,2026-06-12T08:10:28,7.5,769902.09,0
ACC_00273,2,72558.45,12,901499.81,39,2261779.77,12,2026-06-22T09:38:05,6.5,376963.3,1
ACC_00274,3,116546.22,9,213614.94999999998,46,1764220.14,9,2026-06-28T03:50:20,7.67,294036.69,0
ACC_00275,8,296285.99,15,1088103.3,46,2463961.56,15,2026-06-28T14:32:25,7.67,410660.26,0
ACC_00276,3,90956.51000000001,8,2509363.44,33,3861569.03,8,2026-06-26T03:27:41,5.5,643594.84,2
ACC_00277,4,201726.99,13,393098.31,39,1464861.41,13,2026-06-25T17:15:09,6.5,244143.57,3
ACC_00278,2,22978.989999999998,11,243939.38,40,1887711.59,11,2026-06-17T09:02:02,6.67,314618.6,0
ACC_00279,0,0.0,11,212262.02000000002,41,1186060.52,11,2026-06-16T09:17:28,6.83,197676.75,12
ACC_00280,1,189509.69,14,5321483.67,38,6438123.39,14,2026-06-01T15:06:41,6.33,1073020.56,3
ACC_00281,4,93836.26,15,313955.45,49,2021154.55,15,2026-06-27T17:19:04,8.17,336859.09,1
ACC_00282,3,138470.6,9,631099.6699999999,42,2609224.92,9,2026-06-28T13:43:58,7.0,434870.82,0
ACC_00283,8,142452.59,22,2841707.96,48,3515042.98,22,2026-06-28T18:28:16,8.0,585840.5,0
ACC_00284,4,170990.33000000002,12,1068075.98,52,4108948.39,12,2026-06-27T11:15:29,8.67,684824.73,1
ACC_00285,14,487969.58,26,752610.35,26,752610.35,26,2026-06-15T19:28:24,4.33,125435.06,0
ACC_00286,2,100469.32,9,751425.5599999999,40,2955078.71,9,2026-06-25T06:35:26,6.67,492513.12,2
ACC_00287,2,5699.46,8,159923.31,32,1525791.28,8,2026-06-28T07:41:29,5.33,254298.55,0
ACC_00288,3,44803.15,14,431699.41,32,1089992.09,14,2026-06-01T12:15:58,5.33,181665.35,1
ACC_00289,24,1014419.03,45,2004768.91,45,2004768.91,45,2026-06-28T22:34:19,7.5,334128.15,0
ACC_00290,4,16587.010000000002,26,1291909.3,45,1907714.04,26,2026-06-27T00:05:32,7.5,317952.34,1
ACC_00291,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,203
ACC_00292,4,130643.06,18,575888.3099999999,35,1272097.93,18,2026-06-03T19:48:55,5.83,212016.32,1
ACC_00293,2,3905.12,10,92641.1,44,1541528.19,10,2026-06-28T14:09:03,7.33,256921.36,0
ACC_00294,6,527140.02,11,1213957.07,42,2855727.95,11,2026-06-28T00:18:00,7.0,475954.66,1
ACC_00295,3,50081.35,15,877803.38,57,2815322.29,15,2026-06-28T17:59:13,9.5,469220.38,0
ACC_00296,4,54288.630000000005,16,899914.7100000001,51,2459432.67,16,2026-06-28T04:42:05,8.5,409905.44,0
ACC_00297,4,169159.69999999998,17,489262.16,48,2608189.6,17,2026-06-28T16:11:26,8.0,434698.27,0
ACC_00298,2,538063.37,12,923896.0800000001,46,5323250.5200000005,12,2026-06-16T16:00:45,7.67,887208.42,5
ACC_00299,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1418
ACC_00300,7,151988.75,18,890103.66,37,1272977.0699999998,18,2026-06-01T10:02:30,6.17,212162.84,0
ACC_00301,4,46387.649999999994,11,401472.6,43,2128128.22,11,2026-06-27T17:49:42,7.17,354688.04,0
ACC_00302,5,3282874.15,17,3577528.96,56,5903820.7,17,2026-06-28T16:44:31.170088,9.33,983970.12,0
ACC_00303,2,652402.64,12,1639438.92,39,2344296.47,12,2026-06-22T15:44:38,6.5,390716.08,6
ACC_00304,3,77544.01,9,552712.32,32,1334564.34,9,2026-05-30T23:24:34,5.33,222427.39,1
ACC_00305,3,208192.38,12,528389.51,42,3301899.32,12,2026-06-25T02:06:17,7.0,550316.55,0
ACC_00306,7,154699.26,18,570426.36,49,3919948.35,18,2026-06-26T04:25:50,8.17,653324.72,2
ACC_00307,1,44542.72,5,212062.12,25,1031015.0,5,2026-05-26T21:20:29,4.17,171835.83,3
ACC_00308,2,127885.35,14,502680.09,60,3132506.35,14,2026-06-26T23:16:09,10.0,522084.39,2
ACC_00309,3,28331.410000000003,8,76165.39,32,946829.74,8,2026-06-03T01:56:16,5.33,157804.96,4
ACC_00310,3,260688.88,9,671290.46,37,5840830.85,9,2026-06-02T14:39:34,6.17,973471.81,2
ACC_00311,2,54682.79,15,323728.9,52,2352993.73,15,2026-06-26T00:10:45,8.67,392165.62,0
ACC_00312,1,6765.47,7,49863.840000000004,42,1989054.2,7,2026-06-23T15:44:44,7.0,331509.03,5
ACC_00313,3,398258.13,13,595900.8200000001,54,3662178.35,13,2026-06-27T21:26:11,9.0,610363.06,1
ACC_00314,6,290683.04000000004,22,2208699.93,53,7113357.79,22,2026-06-28T12:41:29,8.83,1185559.63,0
ACC_00315,1,148.15,9,409435.12,44,3891357.9000000004,9,2026-06-10T17:19:00,7.33,648559.65,6
ACC_00316,2,18739.120000000003,8,542749.39,38,1831266.3800000001,8,2026-06-28T16:54:55,6.33,305211.06,0
ACC_00317,5,336722.66,15,769150.2699999999,52,2751048.89,15,2026-06-26T17:50:54,8.67,458508.15,0
ACC_00318,1,13141.28,10,597902.4400000001,39,1881413.71,10,2026-06-22T11:00:21,6.5,313568.95,6
ACC_00319,5,1349018.4,12,1423212.5799999998,45,4164151.2199999997,12,2026-06-28T15:35:20,7.5,694025.2,0
ACC_00320,3,212545.85,9,546028.71,28,1794708.64,9,2026-06-01T07:42:27,4.67,299118.11,0
ACC_00321,4,160214.29,14,306555.94,53,2349031.24,14,2026-06-27T11:48:17,8.83,391505.21,1
ACC_00322,6,54490.28,18,852809.14,46,2905838.9,18,2026-06-16T05:50:49,7.67,484306.48,0
ACC_00323,3,88829.37,13,314403.7,41,1822664.02,13,2026-06-16T22:12:24,6.83,303777.34,2
ACC_00324,4,973048.87,13,1263474.73,45,3117143.09,13,2026-06-28T22:53:21,7.5,519523.85,0
ACC_00325,1,21037.24,8,108228.04000000001,22,557409.91,8,2026-06-01T21:29:23,3.67,92901.65,2
ACC_00326,3,26275.66,18,340619.48,40,3133708.5900000003,18,2026-06-27T03:41:40,6.67,522284.77,1
ACC_00327,3,13074.089999999998,15,263697.44,39,1012160.54,15,2026-06-27T22:23:12,6.5,168693.42,1
ACC_00328,1,10880.15,15,563933.67,44,1609623.17,15,2026-06-24T00:33:40,7.33,268270.53,5
ACC_00329,7,974178.74,14,1467055.66,30,3911285.15,14,2026-05-28T04:38:31,5.0,651880.86,1
ACC_00330,3,74090.91,14,363531.36000000004,53,2355174.86,14,2026-06-26T07:12:07,8.83,392529.14,2
ACC_00331,3,142022.11,10,257733.36000000002,43,1901836.92,10,2026-06-26T08:50:09,7.17,316972.82,2
ACC_00332,3,175016.66999999998,8,769009.89,28,1460603.3900000001,8,2026-06-18T17:44:48,4.67,243433.9,0
ACC_00333,2,27984.19,5,123499.7,32,2898275.62,5,2026-05-30T01:04:40,5.33,483045.94,2
ACC_00334,4,121534.34999999999,18,1729456.74,44,2838781.58,18,2026-06-28T23:01:15,7.33,473130.26,0
ACC_00335,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,952
ACC_00336,4,89233.98,15,266287.55,41,2914209.3,15,2026-06-08T10:23:45,6.83,485701.55,0
ACC_00337,4,47214.19,11,1514217.9000000001,43,3515413.32,11,2026-06-27T14:17:22,7.17,585902.22,1
ACC_00338,5,78075.29000000001,12,2219748.38,48,3074882.05,12,2026-06-16T17:29:21,8.0,512480.34,0
ACC_00339,1,41558.82,9,278144.76,38,1522136.27,9,2026-06-04T18:44:38,6.33,253689.38,1
ACC_00340,3,218226.54,4,422759.05,32,2658099.72,4,2026-06-28T22:12:35,5.33,443016.62,0
ACC_00341,4,54989.979999999996,15,312424.56,53,1762372.04,15,2026-06-26T09:09:16,8.83,293728.67,2
ACC_00342,3,279942.69,13,378148.33,36,997985.14,13,2026-06-25T07:15:47.036813,6.0,166330.86,1
ACC_00343,4,65798.13,18,470044.0,58,3601846.62,18,2026-06-28T17:55:48,9.67,600307.77,0
ACC_00344,2,18216.85,6,107747.22,26,1484846.94,6,2026-05-29T10:23:42,4.33,247474.49,0
ACC_00345,4,88808.73,10,372718.9,45,2353721.21,10,2026-06-28T14:17:38,7.5,392286.87,0
ACC_00346,5,716599.38,8,876247.09,35,2597382.05,8,2026-06-26T20:02:01,5.83,432897.01,2
ACC_00347,1,22666.42,14,1239471.38,37,1791051.44,14,2026-06-08T04:40:30,6.17,298508.57,1
ACC_00348,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1812
ACC_00349,1,55856.1,11,402031.17,26,1369224.74,11,2026-05-25T04:26:58,4.33,228204.12,6
ACC_00350,0,0.0,2,7289.77,2,7289.77,2,2026-06-18T08:02:45.072990,0.33,1214.96,7
ACC_00351,2,4118.86,9,190369.62,48,1288132.14,9,2026-06-21T16:23:31,8.0,214688.69,5
ACC_00352,2,10486.83,12,423040.11,38,2328890.44,12,2026-06-26T06:51:55,6.33,388148.41,2
ACC_00353,4,71217.42,19,808607.17,46,1344669.17,19,2026-06-29T01:39:03,7.67,224111.53,0
ACC_00354,5,97059.64,14,1399115.0,45,2095201.11,14,2026-06-28T00:26:36,7.5,349200.18,1
ACC_00355,7,464965.97000000003,15,632017.6900000001,41,3428390.18,15,2026-06-10T01:03:57,6.83,571398.36,1
ACC_00356,3,41300.15,12,156777.99,18,336107.74,12,2026-05-18T00:27:09,3.0,56017.96,1
ACC_00357,6,570149.61,11,631590.1,43,5082689.63,11,2026-06-28T09:39:59,7.17,847114.94,0
ACC_00358,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1480
ACC_00359,1,957.18,7,597310.04,33,2758526.9699999997,7,2026-06-24T20:40:58,5.5,459754.49,4
ACC_00360,4,59720.990000000005,15,442299.43,34,932323.02,15,2026-06-17T11:56:28,5.67,155387.17,1
ACC_00361,3,1365262.26,14,1847893.98,46,5461423.39,14,2026-06-27T12:04:51,7.67,910237.23,1
ACC_00362,0,0.0,9,686233.2899999999,45,2261200.04,9,2026-06-19T23:40:02,7.5,376866.67,9
ACC_00363,1,973.43,11,142643.77000000002,44,3579256.41,11,2026-06-26T13:32:22,7.33,596542.74,2
ACC_00364,3,552470.39,3,552470.39,3,552470.39,3,2026-06-11T21:05:18,0.5,92078.4,0
ACC_00365,4,105650.64,13,423378.05,52,1895225.02,13,2026-06-29T00:40:45,8.67,315870.84,0
ACC_00366,4,63108.45,10,314377.83999999997,34,2482708.21,10,2026-06-26T00:27:24,5.67,413784.7,3
ACC_00367,4,51134.81,13,1372211.94,42,2652867.14,13,2026-06-27T18:55:28,7.0,442144.52,1
ACC_00368,3,43729.39,16,380382.53,54,4790723.51,16,2026-06-28T19:13:56,9.0,798453.92,0
ACC_00369,5,87213.85,13,354117.1,40,3466272.6,13,2026-06-22T03:27:03,6.67,577712.1,1
ACC_00370,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,849
ACC_00371,3,24926.6,10,230977.75,36,875967.6799999999,10,2026-06-28T16:27:05,6.0,145994.61,0
ACC_00372,2,444998.71,5,507682.97000000003,32,918923.85,5,2026-06-22T01:57:10,5.33,153153.98,0
ACC_00373,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,716
ACC_00374,5,259315.38,14,323632.77,39,1343343.22,14,2026-06-12T19:58:42,6.5,223890.54,1
ACC_00375,4,35931.15,19,669423.92,51,2601417.12,19,2026-06-27T22:57:17,8.5,433569.52,1
ACC_00376,2,33690.770000000004,11,285730.07,41,1125843.87,11,2026-06-27T17:22:27,6.83,187640.64,1
ACC_00377,8,116452.41,18,867242.57,50,2304432.68,18,2026-06-17T10:05:04,8.33,384072.11,0
ACC_00378,3,43092.49,12,353027.69,28,661998.24,12,2026-06-13T18:43:47,4.67,110333.04,1
ACC_00379,0,0.0,12,1018240.88,38,2921530.38,12,2026-06-18T23:08:26,6.33,486921.73,10
ACC_00380,5,126009.04000000001,17,534061.44,47,2346816.49,17,2026-06-28T13:55:53,7.83,391136.08,0
ACC_00381,3,22479.159999999996,10,383362.24,46,3795054.31,10,2026-06-27T10:42:24,7.67,632509.05,1
ACC_00382,3,17626.3,17,1149626.08,58,2910257.17,17,2026-06-28T00:49:02,9.67,485042.86,1
ACC_00383,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1277
ACC_00384,2,113391.73999999999,10,294356.38,42,1807863.3,10,2026-06-28T06:24:39,7.0,301310.55,0
ACC_00385,0,0.0,0,0.0,3,431077.87,0,2026-05-18T03:13:08.526657,0.5,71846.31,41
ACC_00386,3,59486.41,15,391890.41000000003,41,1321019.71,15,2026-06-29T01:59:28,6.83,220169.95,0
ACC_00387,2,270069.25,9,381460.65,29,2258427.07,9,2026-06-26T05:22:02,4.83,376404.51,2
ACC_00388,2,26247.72,15,436993.41000000003,34,907397.0,15,2026-06-29T00:04:56,5.67,151232.83,0
ACC_00389,2,68150.70999999999,14,282105.26,52,1661808.87,14,2026-06-25T12:11:08,8.67,276968.14,3
ACC_00390,1,1238.11,12,437992.95999999996,33,812556.58,12,2026-06-28T05:31:56,5.5,135426.1,0
ACC_00391,1,109.92,9,281228.04,38,1628889.73,9,2026-06-27T01:58:28,6.33,271481.62,2
ACC_00392,6,3898387.01,13,4182782.0999999996,47,6241358.85,13,2026-06-28T05:08:09.319353,7.83,1040226.48,0
ACC_00393,2,23883.74,5,41067.69,32,811592.63,5,2026-06-26T11:34:34,5.33,135265.44,2
ACC_00394,3,57814.36,12,651799.46,40,2998125.8,12,2026-06-27T23:20:15,6.67,499687.63,1
ACC_00395,3,96837.22,13,839618.61,35,2437245.08,13,2026-06-23T01:49:16,5.83,406207.51,0
ACC_00396,4,150878.0,16,459444.81,42,4926155.42,16,2026-06-19T00:46:05,7.0,821025.9,0
ACC_00397,1,17880.59,11,1278344.94,42,4604551.79,11,2026-06-28T20:20:58,7.0,767425.3,0
ACC_00398,3,19506.13,13,121183.11,47,1362320.73,13,2026-06-21T17:03:16,7.83,227053.46,1
ACC_00399,0,0.0,3,6326.26,26,1040119.97,3,2026-05-25T20:49:49,4.33,173353.33,10
ACC_00400,0,0.0,11,1008827.89,37,3231451.97,11,2026-05-21T05:33:21,6.17,538575.33,8
ACC_00401,2,144127.97999999998,8,724591.29,39,1880935.3599999999,8,2026-06-12T03:50:32,6.5,313489.23,5
ACC_00402,2,85480.76000000001,10,393263.99,36,1021595.78,10,2026-06-09T06:35:26,6.0,170265.96,2
ACC_00403,5,79248.87,12,260801.06,37,1093960.03,12,2026-06-28T06:47:47,6.17,182326.67,0
ACC_00404,2,152735.27,17,1204485.3399999999,56,4632761.42,17,2026-06-26T11:49:43,9.33,772126.9,2
ACC_00405,5,118211.43,12,276684.79,46,4122063.75,12,2026-06-26T03:10:35,7.67,687010.62,2
ACC_00406,3,772851.33,13,1453311.1,47,4782552.71,13,2026-06-04T21:04:36,7.83,797092.12,0
ACC_00407,1,10916.85,10,678447.6,32,1474267.9,10,2026-06-17T00:54:56,5.33,245711.32,5
ACC_00408,4,123513.91,11,178566.35,29,2511099.0300000003,11,2026-06-10T07:20:08,4.83,418516.51,1
ACC_00409,4,100861.09000000001,9,554298.48,31,2072630.9,9,2026-06-11T02:57:59,5.17,345438.48,0
ACC_00410,4,53759.38,13,307698.17,59,2604714.89,13,2026-06-26T05:33:32,9.83,434119.15,2
ACC_00411,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,245
ACC_00412,3,7137.639999999999,9,186821.33,41,2249231.14,9,2026-06-17T15:45:01,6.83,374871.86,0
ACC_00413,5,204287.77,13,384629.58,43,3878578.21,13,2026-06-27T23:22:32,7.17,646429.7,1
ACC_00414,3,12557.95,8,58272.11,35,2924855.21,8,2026-06-26T17:40:23,5.83,487475.87,2
ACC_00415,1,48893.93,8,910480.26,42,3783181.69,8,2026-06-05T03:22:23,7.0,630530.28,6
ACC_00416,5,1103011.3800000001,11,1771687.1600000001,51,5246329.71,11,2026-06-28T00:17:02,8.5,874388.28,1
ACC_00417,4,139973.93,12,369294.87,35,812140.79,12,2026-06-02T23:27:29,5.83,135356.8,0
ACC_00418,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1273
ACC_00419,12,183443.61,47,1631006.17,47,1631006.17,47,2026-06-28T19:37:28,7.83,271834.36,0
ACC_00420,3,530875.5199999999,11,943724.8,42,1657586.52,11,2026-06-27T17:55:31,7.0,276264.42,1
ACC_00421,5,64253.54000000001,13,285374.37,38,1395791.82,13,2026-06-24T20:02:59,6.33,232631.97,0
ACC_00422,1,20658.67,12,142148.77,44,4280938.64,12,2026-06-26T05:21:16,7.33,713489.77,2
ACC_00423,3,23270.54,10,153890.03,44,1846003.49,10,2026-06-25T21:17:04,7.33,307667.25,3
ACC_00424,5,4423723.88,8,4601718.0200000005,34,9270309.21,8,2026-05-29T18:31:56.533768,5.67,1545051.54,2
ACC_00425,1,1337.65,10,394258.08,37,942135.97,10,2026-06-22T11:51:32,6.17,157022.66,6
ACC_00426,3,29799.29,12,1169840.58,48,3857927.32,12,2026-06-25T22:48:17,8.0,642987.89,3
ACC_00427,6,160632.34,14,710842.67,39,2032880.36,14,2026-06-28T20:34:30,6.5,338813.39,0
ACC_00428,1,1938.91,6,108938.53,36,1196467.9,6,2026-06-25T15:37:27,6.0,199411.32,3
ACC_00429,3,20323.149999999998,10,1003503.71,60,3744946.5,10,2026-06-27T16:27:58,10.0,624157.75,1
ACC_00430,7,958123.55,27,2631948.57,32,2880113.52,27,2026-06-29T00:52:12,5.33,480018.92,0
ACC_00431,4,146036.87,11,227236.71999999997,24,405974.92,11,2026-06-09T21:39:43,4.0,67662.49,0
ACC_00432,3,457441.69,11,842143.14,45,2688291.11,11,2026-06-28T20:04:28,7.5,448048.52,0
ACC_00433,1,2031.82,4,413559.75,22,798904.55,4,2026-05-25T23:25:46,3.67,133150.76,4
ACC_00434,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,472
ACC_00435,2,14387.580000000002,11,179681.55,38,5677280.96,11,2026-06-28T19:13:14,6.33,946213.49,0
ACC_00436,2,20405.04,8,825450.95,39,2238594.29,8,2026-06-28T22:42:21,6.5,373099.05,0
ACC_00437,2,69238.12,12,260043.06,42,805488.51,12,2026-06-27T21:18:07,7.0,134248.08,1
ACC_00438,4,109537.54,13,380267.98,38,2811447.37,13,2026-06-14T03:30:23,6.33,468574.56,0
ACC_00439,6,4728362.35,20,5117058.21,44,6860560.5,20,2026-06-26T17:28:38,7.33,1143426.75,2
ACC_00440,5,478377.36,9,618638.3099999999,42,1903471.28,9,2026-06-28T21:52:22,7.0,317245.21,0
ACC_00441,4,2077498.84,14,2328828.0,43,3719677.02,14,2026-06-28T12:29:34,7.17,619946.17,0
ACC_00442,2,109707.61,18,1233647.44,43,2091442.93,18,2026-06-15T09:25:17,7.17,348573.82,1
ACC_00443,2,36466.01,10,366367.52,35,2055744.67,10,2026-06-28T08:21:24,5.83,342624.11,0
ACC_00444,1,76477.57,13,245073.83000000002,43,1653833.39,13,2026-06-18T16:35:19,7.17,275638.9,2
ACC_00445,1,482.14,7,157921.7,32,2005043.8800000001,7,2026-06-23T21:04:53,5.33,334173.98,5
ACC_00446,3,121117.6,12,302120.18,47,3446901.5,12,2026-06-28T17:15:17,7.83,574483.58,0
ACC_00447,4,225296.16,17,844673.8300000001,51,1818502.73,17,2026-06-24T11:14:57,8.5,303083.79,4
ACC_00448,2,61441.18,8,295622.18,47,2218006.68,8,2026-06-26T04:42:46,7.83,369667.78,2
ACC_00449,5,158598.55,8,685702.01,44,2589251.01,8,2026-06-28T16:20:34,7.33,431541.84,0
ACC_00450,3,19172.989999999998,10,59234.06,40,2192368.49,10,2026-06-29T01:28:35,6.67,365394.75,0
ACC_00451,1,12098.27,7,154148.75,34,1386728.22,7,2026-05-28T02:50:50,5.67,231121.37,6
ACC_00452,3,108116.39,10,277047.77999999997,40,1725078.92,10,2026-06-26T22:30:55,6.67,287513.15,2
ACC_00453,2,58058.65,8,3076888.38,34,4121657.6,8,2026-06-26T08:14:33,5.67,686942.93,2
ACC_00454,5,186069.69999999998,14,882395.28,46,3788619.0700000003,14,2026-06-27T04:38:01,7.67,631436.51,1
ACC_00455,0,0.0,8,1423544.3499999999,34,2092666.0799999998,8,2026-06-19T12:58:31,5.67,348777.68,9
ACC_00456,3,117075.48,9,158601.73,40,2312500.97,9,2026-06-26T18:04:54,6.67,385416.83,2
ACC_00457,7,419679.08,16,1635849.9,50,5360529.03,16,2026-06-28T18:31:44,8.33,893421.5,0
ACC_00458,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,59
ACC_00459,1,1332.72,8,113030.58,44,2576081.85,8,2026-06-27T19:13:21,7.33,429346.98,1
ACC_00460,1,8695.16,8,113757.35999999999,28,893190.67,8,2026-06-22T23:29:56,4.67,148865.11,6
ACC_00461,5,48738.64,12,197841.75999999998,40,1011336.87,12,2026-06-11T15:04:04,6.67,168556.14,0
ACC_00462,4,276693.25,16,2669133.4299999997,56,4761003.17,16,2026-06-28T19:08:15,9.33,793500.53,0
ACC_00463,3,18275.3,13,1012442.28,42,3210144.97,13,2026-06-26T20:31:27,7.0,535024.16,2
ACC_00464,3,433459.96,12,560786.35,38,1407507.77,12,2026-06-27T15:11:32,6.33,234584.63,1
ACC_00465,3,16685.44,9,186323.43,43,2391750.36,9,2026-06-22T09:18:24,7.17,398625.06,1
ACC_00466,1,1279.48,10,654681.9400000001,37,3401352.73,10,2026-06-26T10:24:50,6.17,566892.12,2
ACC_00467,13,469977.29,37,3259837.9,37,3259837.9,37,2026-06-20T23:45:35,6.17,543306.32,0
ACC_00468,2,105562.06,10,443685.14,41,3805920.2600000002,10,2026-06-25T21:04:06,6.83,634320.04,0
ACC_00469,2,205942.52,7,411702.77,36,1991739.46,7,2026-06-05T11:41:48,6.0,331956.58,3
ACC_00470,4,199635.21000000002,12,1152598.15,36,4420337.26,12,2026-06-27T21:02:49,6.0,736722.88,1
ACC_00471,1,6828.21,13,503323.77999999997,47,2998252.59,13,2026-06-24T20:58:06,7.83,499708.76,4
ACC_00472,3,632168.0300000001,12,763114.66,36,1198450.55,12,2026-06-29T00:01:38,6.0,199741.76,0
ACC_00473,1,6431.37,10,246231.68000000002,39,3464319.3400000003,10,2026-06-14T15:16:20,6.5,577386.56,4
ACC_00474,1,517.86,7,1175479.75,29,3433614.64,7,2026-06-07T04:37:27,4.83,572269.11,0
ACC_00475,4,103491.46,16,867216.0199999999,48,3334739.4899999998,16,2026-06-29T01:15:25,8.0,555789.91,0
ACC_00476,0,0.0,0,0.0,2,4577.12,0,2026-05-10T06:36:34.727628,0.33,762.85,43
ACC_00477,5,114727.09,13,263707.48,32,1472780.22,13,2026-05-29T11:29:11,5.33,245463.37,2
ACC_00478,4,18620.309999999998,13,365262.74,50,1921999.28,13,2026-06-26T01:24:08,8.33,320333.21,3
ACC_00479,5,183895.65,12,558182.14,53,4972218.68,12,2026-06-28T17:11:33,8.83,828703.11,0
ACC_00480,1,2000000.0,6,2119144.3200000003,28,2941766.98,6,2026-06-18T08:33:38,4.67,490294.5,5
ACC_00481,0,0.0,2,77029.13,2,77029.13,2,2026-06-05T03:01:08.530165,0.33,12838.19,23
ACC_00482,2,20646.48,6,459477.08999999997,43,5015983.02,6,2026-06-26T21:18:57,7.17,835997.17,2
ACC_00483,4,30484.89,14,412688.84,36,3257491.14,13,2026-06-15T01:51:14,6.0,542915.19,1
ACC_00484,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1209
ACC_00485,0,0.0,11,349249.55,33,1375046.6300000001,11,2026-06-21T11:42:01,5.5,229174.44,7
ACC_00486,4,180131.85,8,195516.7,33,1483180.61,8,2026-06-10T00:34:56,5.5,247196.77,0
ACC_00487,2,20286.2,10,696581.88,36,1162943.08,10,2026-06-27T09:08:38,6.0,193823.85,1
ACC_00488,5,114647.35,15,472485.74,48,2189687.16,15,2026-06-27T05:21:53.541692,8.0,364947.86,1
ACC_00489,4,47706.89,15,1010008.36,58,2600999.52,15,2026-06-28T22:47:14,9.67,433499.92,0
ACC_00490,4,59011.55,15,820843.8,39,3463605.96,15,2026-06-27T03:54:37,6.5,577267.66,1
ACC_00491,4,39515.22,11,902612.46,42,1742300.55,11,2026-06-28T22:52:59,7.0,290383.42,0
ACC_00492,2,18464.21,13,307414.32,35,1583586.5,13,2026-06-14T19:22:21,5.83,263931.08,1
ACC_00493,9,390704.28,33,1399126.99,45,1615314.07,33,2026-06-28T11:35:58,7.5,269219.01,0
ACC_00494,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,1208
ACC_00495,6,221154.36000000002,19,443406.68,47,2130365.24,19,2026-06-20T05:47:57,7.83,355060.87,0
ACC_00496,3,308810.44,18,2259631.9299999997,43,3999453.42,18,2026-06-26T17:06:18,7.17,666575.57,2
ACC_00497,2,4254.78,11,489146.11,32,1285082.24,11,2026-06-02T17:16:53,5.33,214180.37,1
ACC_00498,2,60047.61,13,630590.92,39,2616898.63,13,2026-05-28T05:31:12,6.5,436149.77,3
