entity_id,entity_type,declared_annual_income,kyc_status,age,geography_tier
ENT_00416,INDIVIDUAL,51600000,VERIFIED,59.0,rural
ENT_00417,BUSINESS,4600000,VERIFIED,,metro
ENT_00418,INDIVIDUAL,19100000,VERIFIED,59.0,tier2
ENT_00419,INDIVIDUAL,1400000,VERIFIED,29.0,metro
ENT_00420,BUSINESS,6000000,VERIFIED,,tier2
ENT_00421,INDIVIDUAL,4700000,VERIFIED,20.0,metro
ENT_00422,INDIVIDUAL,800000,VERIFIED,36.0,metro
ENT_00423,INDIVIDUAL,2700000,VERIFIED,50.0,metro
ENT_00424,INDIVIDUAL,500000,VERIFIED,64.0,metro
ENT_00425,INDIVIDUAL,1400000,VERIFIED,39.0,tier2
ENT_00426,INDIVIDUAL,3200000,VERIFIED,57.0,rural
ENT_00427,BUSINESS,18800000,VERIFIED,,metro
ENT_00428,INDIVIDUAL,58800000,VERIFIED,38.0,rural
ENT_00429,INDIVIDUAL,1000000,VERIFIED,35.0,rural
ENT_00430,INDIVIDUAL,1100000,VERIFIED,34.0,tier2
ENT_00431,INDIVIDUAL,0,VERIFIED,25.0,metro
ENT_00432,INDIVIDUAL,10000000,VERIFIED,37.0,tier2
ENT_00433,INDIVIDUAL,47600000,VERIFIED,57.0,metro
ENT_00434,TRUST,86500000,VERIFIED,,rural
ENT_00435,INDIVIDUAL,7000000,VERIFIED,52.0,rural
ENT_00436,BUSINESS,7700000,VERIFIED,,metro
ENT_00437,INDIVIDUAL,0,VERIFIED,54.0,metro
ENT_00438,BUSINESS,8300000,VERIFIED,,tier2
ENT_00439,INDIVIDUAL,6600000,VERIFIED,25.0,tier2
ENT_00440,INDIVIDUAL,1100000,VERIFIED,46.0,rural
ENT_00441,INDIVIDUAL,6800000,VERIFIED,54.0,metro
ENT_00442,INDIVIDUAL,1200000,VERIFIED,43.0,metro
ENT_00443,INDIVIDUAL,400000,VERIFIED,20.0,metro
ENT_00444,INDIVIDUAL,1700000,VERIFIED,22.0,rural
ENT_00445,INDIVIDUAL,500000,VERIFIED,26.0,tier2
ENT_00446,TRUST,48300000,VERIFIED,,rural
ENT_00447,INDIVIDUAL,5800000,VERIFIED,42.0,metro
ENT_00448,TRUST,9300000,VERIFIED,,rural
ENT_00449,INDIVIDUAL,50200000,VERIFIED,51.0,metro
ENT_00450,TRUST,4800000,VERIFIED,,metro
ENT_00451,INDIVIDUAL,900000,VERIFIED,32.0,metro
ENT_00452,INDIVIDUAL,1400000,VERIFIED,25.0,metro
ENT_00453,INDIVIDUAL,1200000,VERIFIED,33.0,metro
ENT_00454,INDIVIDUAL,0,VERIFIED,56.0,tier2
ENT_00455,BUSINESS,6100000,VERIFIED,,metro
ENT_00456,INDIVIDUAL,1700000,VERIFIED,26.0,tier2
ENT_00457,INDIVIDUAL,8300000,VERIFIED,38.0,tier2
ENT_00458,INDIVIDUAL,4000000,VERIFIED,37.0,rural
ENT_00459,TRUST,40700000,VERIFIED,,metro
ENT_00460,INDIVIDUAL,3200000,VERIFIED,58.0,tier2
ENT_00461,INDIVIDUAL,0,VERIFIED,40.0,rural
ENT_00462,INDIVIDUAL,5000000,VERIFIED,62.0,metro
ENT_00463,INDIVIDUAL,1500000,VERIFIED,52.0,metro
ENT_00464,BUSINESS,6900000,VERIFIED,,rural
ENT_00465,INDIVIDUAL,67000000,VERIFIED,51.0,metro
ENT_00466,INDIVIDUAL,1300000,VERIFIED,23.0,rural
ENT_00467,BUSINESS,1600000,VERIFIED,,metro
ENT_00468,INDIVIDUAL,1900000,VERIFIED,30.0,rural
ENT_00469,INDIVIDUAL,3700000,VERIFIED,48.0,metro
ENT_00470,BUSINESS,3700000,VERIFIED,,rural
ENT_00471,TRUST,34800000,VERIFIED,,tier2
ENT_00472,INDIVIDUAL,600000,VERIFIED,53.0,metro
ENT_00473,INDIVIDUAL,1300000,VERIFIED,40.0,metro
ENT_00474,INDIVIDUAL,6900000,VERIFIED,24.0,rural
ENT_00475,INDIVIDUAL,5000000,VERIFIED,31.0,metro
ENT_00476,INDIVIDUAL,3800000,VERIFIED,65.0,metro
ENT_00477,INDIVIDUAL,69300000,VERIFIED,64.0,metro
ENT_00478,INDIVIDUAL,900000,VERIFIED,54.0,rural
ENT_00479,INDIVIDUAL,9700000,VERIFIED,39.0,metro
ENT_00480,BUSINESS,57100000,VERIFIED,,metro
ENT_00481,INDIVIDUAL,1400000,VERIFIED,52.0,metro
ENT_00482,BUSINESS,7700000,VERIFIED,,metro
ENT_00483,BUSINESS,1000000,VERIFIED,,metro
ENT_00484,BUSINESS,1100000,VERIFIED,,metro
ENT_00485,INDIVIDUAL,0,VERIFIED,58.0,tier2
ENT_00486,INDIVIDUAL,1000000,VERIFIED,19.0,metro
ENT_00487,INDIVIDUAL,0,VERIFIED,51.0,tier2
ENT_00488,INDIVIDUAL,1100000,VERIFIED,62.0,tier2
ENT_00489,BUSINESS,2200000,VERIFIED,,tier2
ENT_00490,INDIVIDUAL,4200000,VERIFIED,40.0,metro
ENT_00491,INDIVIDUAL,900000,VERIFIED,47.0,tier2
ENT_00492,TRUST,9300000,VERIFIED,,rural
ENT_00493,INDIVIDUAL,0,VERIFIED,43.0,metro
ENT_00494,INDIVIDUAL,0,VERIFIED,18.0,tier2
ENT_00495,INDIVIDUAL,9200000,VERIFIED,39.0,tier2
ENT_00496,BUSINESS,3900000,VERIFIED,,metro
ENT_00497,BUSINESS,37700000,VERIFIED,,metro
ENT_00498,INDIVIDUAL,65600000,VERIFIED,54.0,tier2
ENT_00499,INDIVIDUAL,1200000,VERIFIED,31.0,tier2
ENT_00500,INDIVIDUAL,6000000,VERIFIED,22.0,metro
ENT_00501,INDIVIDUAL,5900000,VERIFIED,61.0,rural
ENT_00502,INDIVIDUAL,2700000,VERIFIED,62.0,tier2
ENT_00503,INDIVIDUAL,15400000,VERIFIED,24.0,metro
ENT_00504,BUSINESS,89200000,VERIFIED,,metro
ENT_00505,INDIVIDUAL,6700000,VERIFIED,49.0,metro
ENT_00506,INDIVIDUAL,500000,VERIFIED,61.0,tier2
ENT_00507,INDIVIDUAL,4700000,VERIFIED,33.0,tier2
ENT_00508,INDIVIDUAL,1400000,VERIFIED,58.0,metro
ENT_00509,INDIVIDUAL,400000,VERIFIED,18.0,rural
ENT_00510,INDIVIDUAL,2300000,VERIFIED,26.0,metro
ENT_00511,INDIVIDUAL,7500000,VERIFIED,44.0,metro
ENT_00512,INDIVIDUAL,8600000,VERIFIED,56.0,tier2
ENT_00513,BUSINESS,49700000,VERIFIED,,tier2
ENT_00514,INDIVIDUAL,4100000,VERIFIED,54.0,tier2
ENT_00515,INDIVIDUAL,700000,VERIFIED,37.0,metro
ENT_00516,INDIVIDUAL,700000,VERIFIED,44.0,metro
ENT_00517,INDIVIDUAL,600000,VERIFIED,64.0,tier2
ENT_00518,INDIVIDUAL,400000,VERIFIED,26.0,metro
ENT_00519,BUSINESS,92300000,VERIFIED,,rural
ENT_00520,INDIVIDUAL,1300000,VERIFIED,56.0,metro
ENT_00521,INDIVIDUAL,30500000,VERIFIED,48.0,metro
ENT_00522,TRUST,85200000,VERIFIED,,tier2
ENT_00523,INDIVIDUAL,4100000,VERIFIED,38.0,metro
ENT_00524,BUSINESS,8200000,VERIFIED,,metro
ENT_00525,TRUST,6900000,VERIFIED,,rural
ENT_00526,INDIVIDUAL,9800000,VERIFIED,22.0,rural
ENT_00527,INDIVIDUAL,1000000,VERIFIED,26.0,tier2
ENT_00528,INDIVIDUAL,6400000,VERIFIED,42.0,metro
ENT_00529,TRUST,64700000,VERIFIED,,tier2
ENT_00530,BUSINESS,5600000,VERIFIED,,tier2
ENT_00531,BUSINESS,2300000,VERIFIED,,tier2
ENT_00532,INDIVIDUAL,1300000,VERIFIED,57.0,metro
ENT_00533,TRUST,87000000,VERIFIED,,metro
ENT_00534,INDIVIDUAL,400000,VERIFIED,34.0,metro
ENT_00535,INDIVIDUAL,9800000,VERIFIED,54.0,metro
ENT_00536,INDIVIDUAL,1300000,VERIFIED,55.0,tier2
ENT_00537,INDIVIDUAL,59400000,VERIFIED,24.0,metro
ENT_00538,BUSINESS,5400000,VERIFIED,,metro
ENT_00539,INDIVIDUAL,1000000,VERIFIED,40.0,metro
ENT_00540,INDIVIDUAL,5000000,VERIFIED,22.0,metro
ENT_00541,BUSINESS,76300000,VERIFIED,,metro
ENT_00542,BUSINESS,7600000,VERIFIED,,metro
ENT_00543,INDIVIDUAL,6900000,VERIFIED,32.0,tier2
ENT_00544,INDIVIDUAL,1300000,VERIFIED,45.0,metro
ENT_00545,INDIVIDUAL,6700000,VERIFIED,55.0,metro
ENT_00546,INDIVIDUAL,700000,VERIFIED,63.0,rural
ENT_00547,INDIVIDUAL,1100000,VERIFIED,29.0,metro
ENT_00548,INDIVIDUAL,1300000,VERIFIED,49.0,tier2
ENT_00549,INDIVIDUAL,8800000,VERIFIED,43.0,tier2
ENT_00550,INDIVIDUAL,8900000,VERIFIED,29.0,rural
ENT_00551,INDIVIDUAL,1200000,VERIFIED,55.0,metro
ENT_00552,INDIVIDUAL,700000,VERIFIED,25.0,metro
ENT_00553,INDIVIDUAL,6300000,VERIFIED,56.0,metro
ENT_00554,INDIVIDUAL,1300000,VERIFIED,52.0,tier2
ENT_00555,INDIVIDUAL,66800000,VERIFIED,28.0,metro
ENT_00556,INDIVIDUAL,1000000,VERIFIED,57.0,metro
ENT_00557,INDIVIDUAL,0,VERIFIED,26.0,metro
ENT_00558,INDIVIDUAL,9300000,VERIFIED,49.0,metro
ENT_00559,INDIVIDUAL,6600000,VERIFIED,49.0,metro
ENT_00560,INDIVIDUAL,3800000,VERIFIED,36.0,metro
ENT_00561,INDIVIDUAL,1500000,VERIFIED,47.0,tier2
ENT_00562,INDIVIDUAL,1100000,VERIFIED,25.0,tier2
ENT_00563,INDIVIDUAL,5600000,VERIFIED,52.0,rural
ENT_00564,INDIVIDUAL,7900000,VERIFIED,31.0,rural
ENT_00565,INDIVIDUAL,4100000,VERIFIED,37.0,rural
ENT_00566,INDIVIDUAL,400000,VERIFIED,46.0,rural
ENT_00567,INDIVIDUAL,3600000,VERIFIED,65.0,tier2
ENT_00568,INDIVIDUAL,9000000,VERIFIED,45.0,metro
ENT_00569,INDIVIDUAL,600000,VERIFIED,21.0,tier2
ENT_00570,INDIVIDUAL,3100000,VERIFIED,38.0,rural
ENT_00571,INDIVIDUAL,7500000,VERIFIED,61.0,rural
ENT_00572,INDIVIDUAL,6200000,VERIFIED,21.0,rural
ENT_00573,BUSINESS,4100000,VERIFIED,,metro
ENT_00574,INDIVIDUAL,1300000,VERIFIED,43.0,metro
ENT_00575,INDIVIDUAL,900000,VERIFIED,42.0,metro
ENT_00576,INDIVIDUAL,2100000,VERIFIED,43.0,tier2
ENT_00577,INDIVIDUAL,47700000,VERIFIED,47.0,rural
ENT_00578,INDIVIDUAL,0,VERIFIED,64.0,metro
ENT_00579,TRUST,97000000,VERIFIED,,metro
ENT_00580,INDIVIDUAL,900000,VERIFIED,31.0,metro
ENT_00581,INDIVIDUAL,1100000,VERIFIED,54.0,metro
ENT_00582,BUSINESS,1500000,VERIFIED,,metro
ENT_00583,INDIVIDUAL,400000,VERIFIED,28.0,metro
ENT_00584,INDIVIDUAL,30700000,VERIFIED,62.0,rural
ENT_00585,BUSINESS,19500000,VERIFIED,,tier2
ENT_00586,INDIVIDUAL,1300000,VERIFIED,28.0,metro
ENT_00587,INDIVIDUAL,3900000,VERIFIED,45.0,tier2
ENT_00588,INDIVIDUAL,0,VERIFIED,48.0,metro
ENT_00589,INDIVIDUAL,6600000,VERIFIED,18.0,metro
ENT_00590,INDIVIDUAL,900000,VERIFIED,62.0,metro
ENT_00591,INDIVIDUAL,1400000,VERIFIED,24.0,metro
ENT_00592,INDIVIDUAL,900000,VERIFIED,26.0,tier2
ENT_00593,INDIVIDUAL,0,VERIFIED,54.0,metro
ENT_00594,INDIVIDUAL,1400000,VERIFIED,31.0,tier2
ENT_00595,INDIVIDUAL,1300000,VERIFIED,46.0,rural
ENT_00596,INDIVIDUAL,1500000,VERIFIED,25.0,tier2
ENT_00597,INDIVIDUAL,42200000,VERIFIED,26.0,metro
ENT_00598,INDIVIDUAL,1200000,VERIFIED,56.0,tier2
ENT_00599,INDIVIDUAL,12700000,VERIFIED,60.0,rural
ENT_00600,INDIVIDUAL,3400000,VERIFIED,65.0,metro
ENT_00601,INDIVIDUAL,4000000,VERIFIED,49.0,metro
ENT_00602,INDIVIDUAL,1900000,VERIFIED,51.0,rural
ENT_00603,INDIVIDUAL,800000,VERIFIED,26.0,metro
ENT_00604,BUSINESS,7000000,VERIFIED,,rural
ENT_00605,INDIVIDUAL,0,VERIFIED,22.0,metro
ENT_00606,INDIVIDUAL,90800000,VERIFIED,43.0,tier2
ENT_00607,INDIVIDUAL,6300000,VERIFIED,45.0,tier2
ENT_00608,INDIVIDUAL,8800000,VERIFIED,27.0,metro
ENT_00609,INDIVIDUAL,3600000,VERIFIED,27.0,tier2
ENT_00610,INDIVIDUAL,9300000,VERIFIED,61.0,tier2
ENT_00611,INDIVIDUAL,600000,VERIFIED,21.0,metro
ENT_00612,BUSINESS,4900000,VERIFIED,,tier2
ENT_00613,INDIVIDUAL,300000,VERIFIED,63.0,metro
ENT_00614,INDIVIDUAL,800000,VERIFIED,51.0,tier2
ENT_00615,BUSINESS,22900000,VERIFIED,,tier2
ENT_00616,BUSINESS,1300000,VERIFIED,,metro
ENT_00617,INDIVIDUAL,4300000,VERIFIED,63.0,rural
ENT_00618,INDIVIDUAL,1100000,VERIFIED,41.0,metro
ENT_00619,BUSINESS,4200000,VERIFIED,,tier2
ENT_00620,BUSINESS,3900000,VERIFIED,,tier2
ENT_00621,INDIVIDUAL,1100000,VERIFIED,33.0,metro
ENT_00622,INDIVIDUAL,28300000,VERIFIED,20.0,tier2
ENT_00623,BUSINESS,32900000,VERIFIED,,metro
ENT_00624,INDIVIDUAL,4400000,VERIFIED,22.0,tier2
ENT_00625,INDIVIDUAL,1600000,VERIFIED,29.0,metro
ENT_00626,INDIVIDUAL,0,VERIFIED,43.0,metro
ENT_00627,INDIVIDUAL,700000,VERIFIED,38.0,metro
ENT_00628,INDIVIDUAL,700000,VERIFIED,54.0,tier2
ENT_00629,INDIVIDUAL,800000,VERIFIED,55.0,rural
ENT_00630,TRUST,2900000,VERIFIED,,metro
ENT_00631,INDIVIDUAL,800000,VERIFIED,58.0,rural
ENT_00632,BUSINESS,9400000,VERIFIED,,metro
ENT_00633,INDIVIDUAL,600000,VERIFIED,51.0,rural
ENT_00634,INDIVIDUAL,24500000,VERIFIED,63.0,metro
ENT_00635,INDIVIDUAL,1100000,VERIFIED,44.0,tier2
ENT_00636,INDIVIDUAL,18600000,VERIFIED,55.0,metro
ENT_00637,INDIVIDUAL,1900000,VERIFIED,55.0,tier2
ENT_00638,INDIVIDUAL,34200000,VERIFIED,36.0,metro
ENT_00639,INDIVIDUAL,9900000,VERIFIED,65.0,metro
ENT_00640,INDIVIDUAL,600000,VERIFIED,26.0,tier2
ENT_00641,INDIVIDUAL,500000,VERIFIED,46.0,metro
ENT_00642,INDIVIDUAL,3600000,VERIFIED,46.0,metro
ENT_00643,INDIVIDUAL,500000,VERIFIED,61.0,metro
ENT_00644,INDIVIDUAL,3700000,VERIFIED,38.0,metro
ENT_00645,INDIVIDUAL,50500000,VERIFIED,50.0,metro
ENT_00646,INDIVIDUAL,3200000,VERIFIED,19.0,rural
ENT_00647,BUSINESS,2200000,VERIFIED,,metro
ENT_00648,BUSINESS,1700000,VERIFIED,,rural
ENT_00649,TRUST,48100000,VERIFIED,,tier2
ENT_00650,BUSINESS,93200000,VERIFIED,,metro
ENT_00651,TRUST,92800000,VERIFIED,,metro
ENT_00652,BUSINESS,22500000,VERIFIED,,metro
ENT_00653,INDIVIDUAL,1200000,VERIFIED,45.0,rural
ENT_00654,INDIVIDUAL,0,VERIFIED,61.0,metro
ENT_00655,INDIVIDUAL,38100000,VERIFIED,35.0,metro
ENT_00656,INDIVIDUAL,8800000,VERIFIED,33.0,tier2
ENT_00657,INDIVIDUAL,7100000,VERIFIED,21.0,metro
ENT_00658,INDIVIDUAL,1300000,VERIFIED,51.0,metro
ENT_00659,TRUST,5800000,VERIFIED,,tier2
ENT_00660,INDIVIDUAL,7200000,VERIFIED,40.0,rural
ENT_00661,INDIVIDUAL,500000,VERIFIED,19.0,metro
ENT_00662,INDIVIDUAL,4500000,VERIFIED,21.0,rural
ENT_00663,INDIVIDUAL,1200000,VERIFIED,32.0,rural
ENT_00664,INDIVIDUAL,4400000,VERIFIED,52.0,rural
ENT_00665,BUSINESS,8300000,VERIFIED,,rural
ENT_00666,INDIVIDUAL,500000,VERIFIED,29.0,metro
ENT_00667,INDIVIDUAL,5500000,VERIFIED,55.0,metro
ENT_00668,INDIVIDUAL,67700000,VERIFIED,27.0,tier2
ENT_00669,INDIVIDUAL,60400000,VERIFIED,52.0,metro
ENT_00670,INDIVIDUAL,0,VERIFIED,32.0,tier2
ENT_00671,INDIVIDUAL,800000,VERIFIED,57.0,metro
ENT_00672,INDIVIDUAL,5100000,VERIFIED,21.0,metro
ENT_00673,INDIVIDUAL,89200000,VERIFIED,25.0,rural
ENT_00674,BUSINESS,82100000,VERIFIED,,rural
ENT_00675,INDIVIDUAL,700000,VERIFIED,38.0,metro
ENT_00676,INDIVIDUAL,91000000,VERIFIED,58.0,rural
ENT_00677,INDIVIDUAL,1100000,VERIFIED,62.0,rural
ENT_00678,INDIVIDUAL,1300000,VERIFIED,55.0,rural
ENT_00679,INDIVIDUAL,4700000,VERIFIED,26.0,metro
ENT_00680,INDIVIDUAL,8300000,VERIFIED,43.0,rural
ENT_00681,INDIVIDUAL,3300000,VERIFIED,56.0,metro
ENT_00682,BUSINESS,7300000,VERIFIED,,metro
ENT_00683,INDIVIDUAL,800000,VERIFIED,28.0,tier2
ENT_00684,TRUST,55700000,VERIFIED,,metro
ENT_00685,INDIVIDUAL,5400000,VERIFIED,34.0,tier2
ENT_00686,INDIVIDUAL,0,VERIFIED,46.0,tier2
ENT_00687,TRUST,48700000,VERIFIED,,metro
ENT_00688,INDIVIDUAL,8300000,VERIFIED,59.0,tier2
ENT_00689,INDIVIDUAL,1500000,VERIFIED,20.0,metro
ENT_00690,INDIVIDUAL,17500000,VERIFIED,39.0,metro
ENT_00691,INDIVIDUAL,8000000,VERIFIED,23.0,metro
ENT_00692,TRUST,6500000,VERIFIED,,rural
ENT_00693,INDIVIDUAL,3000000,VERIFIED,21.0,metro
ENT_00694,INDIVIDUAL,1400000,VERIFIED,53.0,tier2
ENT_00695,INDIVIDUAL,700000,VERIFIED,37.0,metro
ENT_00696,INDIVIDUAL,7200000,VERIFIED,27.0,metro
ENT_00697,INDIVIDUAL,0,VERIFIED,60.0,tier2
ENT_00698,INDIVIDUAL,0,VERIFIED,31.0,metro
ENT_00699,INDIVIDUAL,0,VERIFIED,25.0,metro
ENT_00700,INDIVIDUAL,1300000,VERIFIED,34.0,metro
ENT_00701,INDIVIDUAL,900000,VERIFIED,41.0,metro
ENT_00702,INDIVIDUAL,700000,VERIFIED,32.0,rural
ENT_00703,INDIVIDUAL,1400000,VERIFIED,60.0,metro
ENT_00704,INDIVIDUAL,6200000,VERIFIED,55.0,metro
ENT_00705,INDIVIDUAL,1100000,VERIFIED,44.0,rural
ENT_00706,INDIVIDUAL,68600000,VERIFIED,33.0,metro
ENT_00707,INDIVIDUAL,83100000,VERIFIED,20.0,tier2
ENT_00708,BUSINESS,2500000,VERIFIED,,rural
ENT_00709,INDIVIDUAL,27100000,VERIFIED,31.0,rural
ENT_00710,INDIVIDUAL,1300000,VERIFIED,45.0,metro
ENT_00711,BUSINESS,42700000,VERIFIED,,rural
ENT_00712,BUSINESS,66900000,VERIFIED,,metro
ENT_00713,INDIVIDUAL,1000000,VERIFIED,18.0,tier2
ENT_00714,INDIVIDUAL,6300000,VERIFIED,25.0,metro
ENT_00715,INDIVIDUAL,2200000,VERIFIED,24.0,tier2
ENT_00716,INDIVIDUAL,1100000,VERIFIED,40.0,rural
ENT_00717,INDIVIDUAL,8300000,VERIFIED,56.0,metro
ENT_00718,INDIVIDUAL,1200000,VERIFIED,56.0,tier2
ENT_00719,INDIVIDUAL,800000,VERIFIED,62.0,metro
ENT_00720,INDIVIDUAL,48100000,VERIFIED,19.0,metro
ENT_00721,INDIVIDUAL,1000000,VERIFIED,62.0,tier2
ENT_00722,TRUST,86100000,VERIFIED,,metro
ENT_00723,BUSINESS,71900000,VERIFIED,,tier2
ENT_00724,INDIVIDUAL,900000,VERIFIED,65.0,metro
ENT_00725,INDIVIDUAL,300000,VERIFIED,50.0,tier2
ENT_00726,INDIVIDUAL,6100000,VERIFIED,26.0,tier2
ENT_00727,INDIVIDUAL,3200000,VERIFIED,30.0,rural
ENT_00728,INDIVIDUAL,0,VERIFIED,20.0,metro
ENT_00729,BUSINESS,47700000,VERIFIED,,rural
ENT_00730,INDIVIDUAL,2500000,VERIFIED,61.0,metro
ENT_00731,INDIVIDUAL,3200000,VERIFIED,48.0,tier2
ENT_00732,INDIVIDUAL,700000,VERIFIED,65.0,rural
ENT_00733,INDIVIDUAL,0,VERIFIED,21.0,metro
ENT_00734,INDIVIDUAL,97700000,VERIFIED,32.0,tier2
ENT_00735,INDIVIDUAL,900000,VERIFIED,50.0,metro
ENT_00736,INDIVIDUAL,1100000,VERIFIED,48.0,rural
ENT_00737,INDIVIDUAL,1100000,VERIFIED,32.0,metro
ENT_00738,BUSINESS,53300000,VERIFIED,,rural
ENT_00739,BUSINESS,6900000,VERIFIED,,metro
ENT_00740,INDIVIDUAL,8400000,VERIFIED,24.0,metro
ENT_00741,TRUST,67400000,VERIFIED,,tier2
ENT_00742,INDIVIDUAL,400000,VERIFIED,48.0,metro
ENT_00743,TRUST,36700000,VERIFIED,,tier2
ENT_00744,TRUST,2900000,VERIFIED,,tier2
ENT_00745,INDIVIDUAL,0,VERIFIED,56.0,metro
ENT_00746,INDIVIDUAL,300000,VERIFIED,59.0,metro
ENT_00747,INDIVIDUAL,51400000,VERIFIED,42.0,tier2
ENT_00748,INDIVIDUAL,93500000,VERIFIED,30.0,metro
ENT_00749,INDIVIDUAL,9100000,VERIFIED,48.0,rural
ENT_00750,INDIVIDUAL,3100000,VERIFIED,60.0,rural
ENT_00751,INDIVIDUAL,0,VERIFIED,26.0,tier2
ENT_00752,INDIVIDUAL,3300000,VERIFIED,61.0,rural
ENT_00753,INDIVIDUAL,600000,VERIFIED,65.0,rural
ENT_00754,INDIVIDUAL,5700000,VERIFIED,34.0,tier2
ENT_00755,INDIVIDUAL,300000,VERIFIED,58.0,tier2
ENT_00756,BUSINESS,7400000,VERIFIED,,metro
ENT_00757,INDIVIDUAL,6200000,VERIFIED,21.0,rural
ENT_00758,INDIVIDUAL,45000000,VERIFIED,44.0,rural
ENT_00759,BUSINESS,5000000,VERIFIED,,rural
ENT_00760,INDIVIDUAL,0,VERIFIED,39.0,tier2
ENT_00761,INDIVIDUAL,1000000,VERIFIED,46.0,metro
ENT_00762,INDIVIDUAL,1500000,VERIFIED,28.0,metro
ENT_00763,INDIVIDUAL,0,VERIFIED,57.0,metro
ENT_00764,INDIVIDUAL,1000000,VERIFIED,42.0,metro
ENT_00765,INDIVIDUAL,1100000,VERIFIED,38.0,tier2
ENT_00766,INDIVIDUAL,0,VERIFIED,18.0,tier2
ENT_00767,INDIVIDUAL,5400000,VERIFIED,37.0,metro
ENT_00768,INDIVIDUAL,3100000,VERIFIED,22.0,rural
ENT_00769,INDIVIDUAL,1400000,VERIFIED,51.0,tier2
ENT_00770,INDIVIDUAL,2700000,VERIFIED,39.0,rural
ENT_00771,INDIVIDUAL,3100000,VERIFIED,43.0,metro
ENT_00772,INDIVIDUAL,31600000,VERIFIED,64.0,metro
ENT_00773,INDIVIDUAL,1400000,VERIFIED,59.0,tier2
ENT_00774,INDIVIDUAL,7800000,VERIFIED,57.0,metro
ENT_00775,TRUST,1600000,VERIFIED,,tier2
ENT_00776,INDIVIDUAL,1100000,VERIFIED,34.0,metro
ENT_00777,INDIVIDUAL,9000000,VERIFIED,18.0,metro
ENT_00778,INDIVIDUAL,4400000,VERIFIED,57.0,tier2
ENT_00779,INDIVIDUAL,2300000,VERIFIED,50.0,tier2
ENT_00780,INDIVIDUAL,400000,VERIFIED,49.0,metro
ENT_00781,INDIVIDUAL,1100000,VERIFIED,30.0,metro
ENT_00782,INDIVIDUAL,1100000,VERIFIED,49.0,rural
ENT_00783,INDIVIDUAL,600000,VERIFIED,18.0,metro
ENT_00784,INDIVIDUAL,1200000,VERIFIED,60.0,metro
ENT_00785,BUSINESS,2200000,VERIFIED,,rural
ENT_00786,INDIVIDUAL,700000,VERIFIED,34.0,metro
ENT_00787,INDIVIDUAL,300000,VERIFIED,36.0,metro
ENT_00788,INDIVIDUAL,400000,VERIFIED,24.0,rural
ENT_00789,BUSINESS,9400000,VERIFIED,,tier2
ENT_00790,INDIVIDUAL,8900000,VERIFIED,35.0,rural
ENT_00791,INDIVIDUAL,3300000,VERIFIED,25.0,metro
ENT_00792,TRUST,80600000,VERIFIED,,rural
ENT_00793,INDIVIDUAL,3100000,VERIFIED,25.0,metro
ENT_00794,INDIVIDUAL,96400000,VERIFIED,28.0,metro
ENT_00795,BUSINESS,28500000,VERIFIED,,tier2
ENT_00796,INDIVIDUAL,9700000,VERIFIED,64.0,rural
ENT_00797,INDIVIDUAL,21500000,VERIFIED,44.0,metro
ENT_00798,INDIVIDUAL,1100000,VERIFIED,63.0,rural
ENT_00799,INDIVIDUAL,8200000,VERIFIED,32.0,rural
ENT_00800,INDIVIDUAL,1100000,VERIFIED,62.0,tier2
ENT_00801,INDIVIDUAL,4100000,VERIFIED,48.0,metro
ENT_00802,INDIVIDUAL,1100000,VERIFIED,57.0,metro
ENT_00803,INDIVIDUAL,1000000,VERIFIED,49.0,rural
ENT_00804,INDIVIDUAL,600000,VERIFIED,39.0,rural
ENT_00805,INDIVIDUAL,1300000,VERIFIED,42.0,metro
ENT_00806,INDIVIDUAL,1500000,VERIFIED,54.0,metro
ENT_00807,BUSINESS,7300000,VERIFIED,,tier2
ENT_00808,INDIVIDUAL,300000,VERIFIED,53.0,tier2
ENT_00809,BUSINESS,62000000,VERIFIED,,tier2
ENT_00810,INDIVIDUAL,800000,VERIFIED,41.0,rural
ENT_00811,BUSINESS,67300000,VERIFIED,,tier2
ENT_00812,INDIVIDUAL,5600000,VERIFIED,63.0,metro
ENT_00813,INDIVIDUAL,1000000,VERIFIED,39.0,metro
ENT_00814,INDIVIDUAL,8000000,VERIFIED,51.0,metro
ENT_00815,INDIVIDUAL,7300000,VERIFIED,26.0,rural
ENT_00816,INDIVIDUAL,700000,VERIFIED,57.0,metro
ENT_00817,INDIVIDUAL,3700000,VERIFIED,47.0,rural
ENT_00818,INDIVIDUAL,1500000,VERIFIED,44.0,metro
ENT_00819,INDIVIDUAL,2500000,VERIFIED,46.0,metro
ENT_00820,INDIVIDUAL,7300000,VERIFIED,18.0,tier2
ENT_00821,INDIVIDUAL,95800000,VERIFIED,55.0,metro
ENT_00822,INDIVIDUAL,28100000,VERIFIED,62.0,tier2
ENT_00823,INDIVIDUAL,900000,VERIFIED,60.0,tier2
ENT_00824,BUSINESS,52800000,VERIFIED,,rural
ENT_00825,BUSINESS,50700000,VERIFIED,,rural
ENT_00826,TRUST,2700000,VERIFIED,,metro
ENT_00827,INDIVIDUAL,4800000,VERIFIED,62.0,tier2
ENT_00828,INDIVIDUAL,8000000,VERIFIED,58.0,metro
ENT_00829,INDIVIDUAL,9700000,VERIFIED,40.0,rural
ENT_00830,INDIVIDUAL,3200000,VERIFIED,50.0,tier2
